AccountId,CustomerId,CreditScore,Balance,EstimatedSalary,Tenure
3310,15753343,523,121164.11,59938.81,2
3311,15746076,506,.00,12016.79,3
3312,15608226,513,98903.06,81251.24,3
3313,15605684,664,104158.84,134169.84,7
3314,15638988,684,.00,94888.60,6
3315,15628767,608,139529.94,175696.16,3
3316,15737977,527,.00,96758.58,6
3317,15758116,666,64646.70,128019.48,5
3318,15575119,779,.00,146895.36,3
3319,15625126,629,.00,139356.30,6
3320,15567114,430,118894.22,2923.61,1
3321,15672242,712,.00,121232.51,2
3322,15681327,682,.00,2053.42,9
3323,15802585,634,68213.99,6382.46,8
3324,15740630,487,.00,158750.13,1
3325,15815420,808,139196.00,74028.36,8
3326,15711468,527,.00,44099.75,7
3327,15799626,637,126345.55,17323.00,4
3328,15659325,802,.00,175043.69,5
3329,15651352,529,.00,146388.84,2
3330,15684925,850,.00,2465.80,3
3331,15657439,738,.00,47799.15,4
3332,15574122,817,129278.43,165562.84,5
3333,15720508,735,119558.35,72927.68,3
3334,15599078,619,92467.58,38270.47,5
3335,15702300,671,.00,120893.07,5
3336,15660735,581,.00,188377.20,6
3337,15671390,690,.00,55902.93,10
3338,15647385,579,99340.83,4523.74,4
3339,15739223,688,.00,102195.16,3
3340,15631305,599,126833.79,60843.09,4
3341,15809263,729,109676.52,25548.47,5
3342,15640866,718,.00,134462.30,3
3343,15775663,712,134729.98,132702.64,6
3344,15631800,474,98431.37,75698.44,3
3345,15654292,565,130368.31,105642.43,8
3346,15648320,658,123974.96,102153.75,7
3347,15726747,714,138082.16,166677.55,4
3348,15694510,725,129855.32,24218.65,1
3349,15572291,825,132308.22,117122.50,6
3350,15603465,665,155447.66,51871.95,5
3351,15685628,670,124268.64,84321.03,2
3352,15792729,474,176311.36,160213.27,9
3353,15767414,591,99886.42,88695.19,2
3354,15568044,508,.00,6123.15,7
3355,15751333,695,.00,167749.55,2
3356,15623062,660,85089.30,71638.00,5
3357,15713621,687,134318.20,198064.52,10
3358,15670668,658,75395.53,54914.92,5
3359,15750638,705,116765.70,190659.17,5
3360,15747878,739,.00,51637.67,4
3361,15726796,844,111501.66,119333.38,7
3362,15754952,602,76595.08,127095.14,7
3363,15652192,759,160541.36,93541.14,9
3364,15681924,747,129728.60,89289.54,2
3365,15763544,673,.00,108762.16,1
3366,15764431,671,130929.02,28238.25,5
3367,15684010,640,116800.25,34130.43,2
3368,15648881,581,101016.53,7926.35,0
3369,15733303,630,.00,27330.27,5
3370,15643294,703,190566.66,79997.14,8
3371,15749905,698,.00,50213.81,6
3372,15625175,742,97067.69,60920.03,6
3373,15643967,652,92208.54,197699.80,4
3374,15578251,644,186347.97,92809.73,2
3375,15772573,735,103176.62,163516.16,2
3376,15733234,777,.00,62449.07,4
3377,15721582,644,77270.08,115800.10,4
3378,15628219,665,111911.63,110359.68,3
3379,15571302,529,94216.05,78695.68,5
3380,15637178,803,.00,128378.04,7
3381,15601184,604,.00,155248.63,3
3382,15629511,738,106770.82,123499.27,6
3383,15570629,655,138089.97,99920.41,5
3384,15665766,698,133191.19,53289.49,9
3385,15693732,775,.00,67622.34,9
3386,15765982,735,74135.85,11783.10,7
3387,15582016,766,99208.46,62402.38,6
3388,15798024,537,92242.34,186235.98,8
3389,15588622,599,108380.72,79005.95,7
3390,15724863,420,91893.32,144870.28,4
3391,15618213,674,85757.93,95481.00,7
3392,15780411,570,.00,820.46,3
3393,15725429,623,96759.42,174777.98,8
3394,15600626,710,.00,8991.17,6
3395,15668460,466,.00,2797.27,6
3396,15576263,759,.00,22303.17,5
3397,15720354,581,.00,197562.08,4
3398,15691624,820,132150.27,23067.97,2
3399,15793196,759,.00,190294.13,9
3400,15633352,628,175443.75,113167.17,6
3401,15750874,676,78990.15,124777.14,3
3402,15588923,591,113743.37,124625.08,4
3403,15715745,690,157624.84,49599.27,5
3404,15611800,624,125163.62,151411.50,7
3405,15576928,573,.00,122964.18,2
3406,15793693,694,.00,57088.97,9
3407,15581252,632,80922.75,7820.78,7
3408,15797760,632,193354.86,149188.41,3
3409,15790564,832,107648.94,134638.97,9
3410,15593736,598,131769.05,184980.23,7
3411,15595937,430,138992.48,122373.42,1
3412,15815628,711,113899.92,80215.20,8
3413,15782802,582,114450.32,14081.64,6
3414,15627412,605,.00,199390.45,3
3415,15734609,657,.00,7667.48,2
3416,15710689,578,63609.92,74965.61,6
3417,15565806,532,.00,30583.95,9
3418,15815530,612,75497.51,149682.78,10
3419,15632272,792,.00,92664.09,2
3420,15684103,674,.00,138423.09,10
3421,15654519,680,.00,3148.20,1
3422,15767722,593,117704.73,197933.50,0
3423,15654346,679,130463.55,37341.17,1
3424,15660147,493,46161.18,79577.40,8
3425,15814998,688,.00,197602.30,5
3426,15802207,769,110182.54,87537.32,4
3427,15658668,581,.00,41623.59,10
3428,15715079,465,117221.15,168280.95,9
3429,15570360,641,.00,125986.18,4
3430,15674678,731,79120.27,548.52,9
3431,15780925,625,177069.23,96088.54,1
3432,15688193,468,61636.97,107787.42,3
3433,15778219,790,.00,20510.79,5
3434,15696514,587,104414.03,192026.02,6
3435,15712303,692,159732.02,118188.15,4
3436,15719090,676,89437.03,189540.95,4
3437,15735632,571,.00,63736.17,8
3438,15619436,700,.00,95740.37,3
3439,15722404,445,.00,127939.19,3
3440,15662063,746,142400.77,193438.69,7
3441,15745605,722,88011.40,90655.94,2
3442,15636658,596,.00,12067.39,2
3443,15784130,850,154870.28,54191.38,8
3444,15606755,597,.00,58667.16,4
3445,15801699,436,.00,35687.43,5
3446,15784097,660,118402.25,14288.93,1
3447,15764654,649,87374.88,247.36,9
3448,15612092,646,105397.80,78111.84,8
3449,15610903,560,125341.69,79547.39,5
3450,15705777,710,129164.88,193266.72,10
3451,15661936,513,141004.45,105028.46,3
3452,15700864,607,.00,116106.52,0
3453,15722965,757,89079.41,53179.21,3
3454,15737521,619,103604.31,140947.05,9
3455,15814465,612,182705.05,171837.06,1
3456,15580988,842,.00,123437.05,8
3457,15789974,713,94598.48,197519.66,6
3458,15713370,657,188241.05,183058.52,8
3459,15748673,770,.00,22710.72,9
3460,15754919,773,.00,69303.15,10
3461,15641662,470,117469.91,63705.90,5
3462,15813422,781,80790.74,116429.51,4
3463,15713596,428,107735.93,58381.77,1
3464,15791216,600,133379.41,177378.66,8
3465,15689031,697,168066.88,35450.53,7
3466,15763704,692,69014.49,164621.44,2
3467,15631339,791,.00,174435.48,4
3468,15771509,538,98548.62,94047.75,1
3469,15769586,820,.00,119087.25,1
3470,15656096,679,76554.06,184800.27,3
3471,15585280,649,.00,75035.48,2
3472,15743582,632,107375.82,62703.38,3
3473,15761692,594,122417.17,190882.69,9
3474,15627840,682,.00,91981.85,0
3475,15778861,720,97188.62,91881.29,6
3476,15770554,769,61297.05,7118.02,4
3477,15806956,746,112666.67,11710.40,1
3478,15701908,623,.00,25904.12,7
3479,15736990,537,157842.06,86911.49,3
3480,15743714,468,91443.75,10958.18,7
3481,15807993,588,110148.49,5790.90,0
3482,15644686,729,53299.96,42855.97,9
3483,15677377,543,.00,78915.68,3
3484,15626412,499,.00,81409.00,6
3485,15643679,784,70233.74,179252.73,2
3486,15728456,604,.00,42171.13,3
3487,15630661,614,75212.28,58965.04,10
3488,15734044,671,41299.03,102681.32,7
3489,15705001,587,83286.56,125553.52,3
3490,15809817,593,.00,53478.02,10
3491,15809137,453,.00,198376.02,6
3492,15751593,570,85668.59,105525.36,6
3493,15626491,655,57327.04,47349.00,7
3494,15765461,632,.00,178822.31,3
3495,15568120,681,69609.85,72127.83,7
3496,15787161,591,129269.27,163504.33,4
3497,15812324,779,.00,190623.02,1
3498,15588944,456,165350.61,140758.06,1
3499,15694253,686,152105.56,132374.41,7
3500,15759566,617,.00,53949.98,10
3501,15675675,850,106290.64,121982.73,5
3502,15802060,646,100548.67,136983.77,10
3503,15660505,735,106344.95,114371.33,2
3504,15782630,543,137482.19,62389.35,5
3505,15700710,490,116465.53,24435.77,3
3506,15742834,640,.00,10908.33,1
3507,15806511,445,.00,90977.48,10
3508,15608166,761,127637.92,81062.93,9
3509,15614230,426,.00,61230.83,3
3510,15729958,777,.00,126837.72,1
3511,15800814,534,81951.74,115668.53,2
3512,15674727,777,147531.81,38819.45,5
3513,15657779,806,.00,86994.54,3
3514,15801395,790,135120.72,195204.98,10
3515,15757911,643,.00,131301.73,2
3516,15665340,584,.00,100835.19,8
3517,15787151,638,.00,198969.78,7
3518,15757821,771,.00,41542.95,1
3519,15600688,600,.00,118272.07,5
3520,15594878,661,28082.95,69586.27,5
3521,15569248,554,.00,149629.13,10
3522,15812706,627,111087.50,146680.25,4
3523,15645045,659,.00,132809.19,9
3524,15766746,835,127120.07,28707.69,6
3525,15700383,763,115651.60,104706.29,7
3526,15632551,625,77743.01,75335.68,4
3527,15795129,799,.00,136827.95,9
3528,15650545,849,71996.09,139065.94,7
3529,15612769,692,61581.97,70179.91,5
3530,15710853,623,.00,116160.04,5
3531,15623712,453,.00,83008.49,5
3532,15653251,408,87873.39,188484.52,8
3533,15755077,778,105617.73,133699.81,0
3534,15808557,695,.00,72172.13,5
3535,15614687,677,148770.61,191057.77,4
3536,15626882,662,94901.09,48233.75,5
3537,15748034,534,174851.91,79178.31,7
3538,15632324,602,.00,162347.05,7
3539,15761023,554,120847.11,7611.61,2
3540,15761453,667,.00,88890.05,6
3541,15646726,672,.00,63833.09,5
3542,15637169,838,103267.80,78310.04,4
3543,15636024,692,109699.08,37898.91,4
3544,15801218,675,135133.39,179521.23,8
3545,15642655,731,.00,130726.96,1
3546,15690130,468,137649.47,198714.30,8
3547,15653753,542,113567.94,89543.25,6
3548,15641359,662,.00,2423.90,6
3549,15776827,770,141547.27,180326.83,5
3550,15647725,675,62055.17,166305.16,5
3551,15648455,647,131156.77,29883.63,4
3552,15580629,604,134837.58,192029.19,6
3553,15730161,833,.00,1710.89,3
3554,15626612,741,104784.23,135163.77,4
3555,15662865,658,.00,84927.42,1
3556,15629094,528,156948.41,149912.28,1
3557,15651823,590,147751.75,88206.04,6
3558,15594827,675,124619.33,163667.56,1
3559,15786392,765,124182.21,100153.43,4
3560,15727353,650,142028.36,32275.09,7
3561,15733777,817,.00,65501.91,8
3562,15614302,699,125837.86,189392.66,10
3563,15723263,495,117160.32,116069.24,9
3564,15687270,491,.00,139861.53,8
3565,15803121,847,97565.74,144184.06,5
3566,15598700,676,.00,157888.50,5
3567,15741875,746,104833.79,71911.30,3
3568,15631709,470,101675.22,45033.75,2
3569,15672970,714,.00,150465.94,3
3570,15761670,695,.00,126381.60,8
3571,15706005,674,174701.05,90189.72,2
3572,15790336,664,71142.77,122433.09,6
3573,15754267,697,108805.42,123825.83,3
3574,15791988,670,.00,11426.70,4
3575,15683375,541,.00,114951.42,4
3576,15625151,640,116037.76,184636.05,9
3577,15635285,647,.00,91055.27,8
3578,15574296,757,80673.96,93991.65,2
3579,15711618,704,124640.51,116511.12,1
3580,15670943,778,182275.23,190631.23,9
3581,15634359,639,98635.77,199970.73,5
3582,15586629,637,.00,139947.17,5
3583,15588461,686,.00,8816.37,4
3584,15773221,577,79757.21,135650.72,8
3585,15664227,506,53053.76,24577.34,8
3586,15741745,757,120911.75,131249.45,7
3587,15652626,826,115285.85,140126.17,4
3588,15599410,721,.00,168219.75,2
3589,15571958,489,221532.80,171867.08,3
3590,15785406,446,105056.13,70613.52,4
3591,15687884,677,88363.03,117946.30,3
3592,15621685,769,123757.52,84872.66,2
3593,15628886,677,123959.97,60590.72,5
3594,15699325,555,114822.64,8444.50,10
3595,15578369,652,145219.30,159132.83,9
3596,15654156,722,106807.64,76998.69,5
3597,15707199,643,148159.70,55835.66,0
3598,15671630,796,99745.95,177524.19,1
3599,15632079,720,156282.80,45985.52,8
3600,15767921,613,.00,60297.72,7
3601,15573599,506,.00,194421.13,6
3602,15747208,608,.00,93568.77,6
3603,15582762,667,.00,34702.92,2
3604,15772528,750,121376.15,54473.60,7
3605,15755798,610,111582.11,113943.17,4
3606,15788683,588,129417.82,153727.31,10
3607,15616922,479,.00,19116.97,1
3608,15771855,682,.00,112554.68,5
3609,15601873,677,.00,47318.75,7
3610,15657868,850,94607.08,36690.49,6
3611,15711716,580,131368.30,106918.67,1
3612,15734246,746,166883.06,194563.66,8
3613,15792151,635,.00,91086.73,3
3614,15770159,664,172812.72,108008.65,6
3615,15747649,558,126606.63,172363.52,0
3616,15639357,415,134950.19,178587.36,9
3617,15738907,798,96956.10,31907.44,6
3618,15663446,792,107601.79,18922.18,4
3619,15750867,489,92060.06,147222.95,8
3620,15715939,730,.00,1474.79,0
3621,15763806,773,.00,24924.92,4
3622,15637993,711,137688.70,46884.10,9
3623,15720338,592,85845.43,128918.42,8
3624,15627162,695,125552.96,105291.26,6
3625,15596710,640,167298.42,145381.66,1
3626,15781678,470,55732.92,103792.53,4
3627,15634968,789,110689.07,71121.04,6
3628,15609475,604,98544.11,52327.57,7
3629,15573319,493,178317.59,197428.64,8
3630,15738291,671,115713.84,83210.84,8
3631,15782456,656,143267.14,193099.44,9
3632,15794841,739,89750.21,193008.52,5
3633,15684696,560,116576.45,157567.38,3
3634,15629846,827,143001.50,108977.50,8
3635,15674442,681,157761.56,147759.84,7
3636,15571689,740,.00,27528.40,5
3637,15730469,663,103430.11,36479.27,4
3638,15809320,845,.00,31726.76,0
3639,15684367,555,.00,96398.51,5
3640,15793049,680,115115.38,139558.59,8
3641,15603665,638,122501.28,95007.80,0
3642,15613623,640,.00,101663.47,3
3643,15569572,778,.00,106197.44,6
3644,15698791,679,146758.23,48466.89,3
3645,15626233,593,.00,151978.36,3
3646,15607263,788,.00,13288.46,3
3647,15610900,770,110738.89,22666.77,9
3648,15624775,729,94203.80,102391.06,2
3649,15691703,545,105792.49,67830.20,8
3650,15745355,597,153198.23,92090.36,4
3651,15724955,537,.00,141023.02,3
3652,15628999,732,61811.23,104222.80,10
3653,15654341,542,101116.06,196395.05,8
3654,15744240,688,74458.25,6866.31,0
3655,15632365,542,142871.27,77737.86,8
3656,15729689,754,98585.94,106116.84,6
3657,15759284,750,.00,117948.00,6
3658,15602124,731,.00,184581.69,7
3659,15661903,699,80764.03,199378.58,3
3660,15664668,534,144801.97,12483.39,9
3661,15736431,494,.00,22404.64,2
3662,15748639,497,110053.62,92887.06,7
3663,15628123,632,118890.81,145157.97,5
3664,15602731,724,.00,134889.95,5
3665,15794137,751,151218.98,109309.29,0
3666,15748696,733,150507.20,169964.13,9
3667,15725068,701,.00,26327.42,9
3668,15807340,525,131023.76,55072.93,4
3669,15586133,666,122314.50,68574.88,2
3670,15576185,653,.00,41671.81,2
3671,15660809,850,.00,12409.01,4
3672,15616666,646,111739.40,68367.18,6
3673,15706904,750,113882.31,74564.41,6
3674,15606915,764,98148.61,26843.76,7
3675,15749693,658,.00,156774.75,9
3676,15791743,727,59271.82,46019.43,1
3677,15796480,687,.00,145411.39,2
3678,15790442,631,.00,158268.84,2
3679,15609458,797,69413.44,74637.57,10
3680,15593897,650,160599.06,28391.52,7
3681,15604576,850,.00,144385.55,3
3682,15666270,676,147803.48,95181.06,2
3683,15572626,620,.00,15627.51,8
3684,15727197,576,170228.59,148477.56,9
3685,15714006,482,133111.73,79957.95,2
3686,15642137,695,.00,102763.69,5
3687,15665327,706,176139.50,129654.22,2
3688,15626806,668,.00,40652.33,2
3689,15662578,679,110245.13,178291.09,1
3690,15790829,703,.00,131906.44,5
3691,15654959,670,158719.56,118607.40,6
3692,15760244,590,160979.69,13848.58,5
3693,15715394,613,123557.65,170903.41,4
3694,15722246,742,.00,13161.66,4
3695,15609704,608,.00,79304.38,4
3696,15757628,571,112896.86,121402.53,10
3697,15633586,595,120962.13,23305.01,7
3698,15565796,745,96048.55,74510.65,10
3699,15717935,589,.00,55601.44,3
3700,15577700,749,185063.70,134526.88,10
3701,15747345,678,118064.93,195424.02,6
3702,15678317,603,.00,59563.49,2
3703,15698335,504,.00,34595.58,8
3704,15768451,739,149131.03,60036.99,5
3705,15753213,604,.00,193021.48,7
3706,15769645,612,.00,48108.72,3
3707,15657565,629,125512.98,79082.76,6
3708,15620323,652,83492.07,37914.12,3
3709,15679983,565,.00,74593.84,7
3710,15812616,707,.00,82967.97,10
3711,15601796,645,125739.26,193441.23,1
3712,15729489,762,98592.88,191790.30,8
3713,15613216,639,141789.16,92455.96,1
3714,15657937,709,112949.71,155231.55,0
3715,15815428,823,105057.33,9217.92,3
3716,15640409,817,89087.89,87941.85,0
3717,15699492,665,147435.95,187508.06,2
3718,15623536,646,154439.86,171519.06,0
3719,15707551,568,73054.37,27012.00,8
3720,15577999,850,124678.35,70916.00,1
3721,15788775,473,152576.25,73073.68,8
3722,15758362,731,152243.56,88783.59,9
3723,15807961,619,.00,145524.36,4
3724,15710978,715,88120.97,21333.22,2
3725,15703541,772,143930.92,46675.51,9
3726,15626474,686,.00,4802.25,1
3727,15608344,749,137059.05,102975.72,7
3728,15768367,781,186558.55,175071.30,7
3729,15806210,675,115654.47,131970.86,5
3730,15697702,730,.00,14174.09,2
3731,15689152,683,126152.84,15378.75,3
3732,15568573,554,105701.91,179797.80,7
3733,15689598,722,.00,93917.68,6
3734,15713374,689,157094.78,99490.01,9
3735,15679733,796,113228.38,46415.09,2
3736,15759274,447,.00,151815.77,10
3737,15607748,498,108432.88,14865.05,8
3738,15607577,663,.00,188007.98,8
3739,15813697,498,120702.67,98175.74,2
3740,15801125,627,.00,106851.70,1
3741,15777855,649,.00,75204.21,7
3742,15635396,738,139106.19,141872.05,9
3743,15698031,587,101851.80,7103.71,6
3744,15678944,655,130935.56,9241.83,6
3745,15718507,647,116509.99,149517.70,3
3746,15808334,776,93124.04,196079.31,1
3747,15804709,688,111578.18,166165.94,5
3748,15645835,605,.00,55724.24,9
3749,15738166,596,86546.29,131768.98,10
3750,15675360,427,.00,13858.95,8
3751,15793042,629,129669.32,82774.07,2
3752,15630106,496,.00,55389.59,2
3753,15810385,717,164557.95,82336.73,2
3754,15578211,777,.00,163225.48,6
3755,15572792,535,118989.92,135536.72,8
3756,15620030,744,.00,82422.97,1
3757,15783541,755,.00,194660.78,5
3758,15679284,593,79259.75,55347.28,6
3759,15582910,514,112230.38,16717.11,4
3760,15688337,721,118129.87,160277.66,9
3761,15734970,835,86824.09,175905.97,7
3762,15759140,682,128306.70,66040.83,10
3763,15643042,590,117641.43,92198.05,2
3764,15773868,653,125734.20,134625.09,3
3765,15615820,837,103302.37,50974.57,8
3766,15730273,841,.00,171922.72,8
3767,15724890,584,82696.09,83058.14,4
3768,15765952,769,145471.38,188382.77,4
3769,15685920,599,101506.66,198030.23,2
3770,15663263,698,156265.31,1055.66,5
3771,15568953,477,128554.98,133173.19,1
3772,15643361,477,139959.55,189875.83,8
3773,15699486,745,132944.53,31802.92,7
3774,15747854,749,.00,132649.84,3
3775,15691785,850,.00,53067.83,1
3776,15709004,528,93547.23,961.57,5
3777,15652218,750,152302.72,71333.44,2
3778,15697127,543,147674.27,16658.76,2
3779,15658486,579,148021.13,74878.22,3
3780,15694160,624,.00,112104.55,0
3781,15685290,595,142360.63,48421.40,5
3782,15701042,596,151027.56,170320.58,2
3783,15680449,431,138843.70,37688.31,2
3784,15599860,647,109958.15,136592.23,8
3785,15723169,640,138857.59,48640.77,9
3786,15803842,752,105426.50,89773.45,3
3787,15728224,710,149155.53,42131.26,9
3788,15644174,638,135096.05,186523.72,4
3789,15707110,660,170890.05,41758.90,2
3790,15765415,609,89122.30,199256.98,4
3791,15756751,596,78126.28,153482.91,0
3792,15795151,705,123894.43,21177.10,3
3793,15632859,444,.00,138743.86,7
3794,15584037,727,106913.43,25881.00,5
3795,15621409,496,127845.83,66469.20,4
3796,15581102,554,.00,142670.61,8
3797,15578096,537,106397.75,103563.23,7
3798,15669887,839,.00,69101.23,3
3799,15621834,700,.00,59475.35,0
