CardId,CustomerId,HasCrCard,Card_Type,Point_Earned
2872,15798824,1,SILVER,759
2873,15671591,1,GOLD,397
2874,15707189,1,SILVER,874
2875,15733581,1,GOLD,590
2876,15641640,1,DIAMOND,716
2877,15585284,1,PLATINUM,1000
2878,15617866,1,PLATINUM,876
2879,15667751,1,DIAMOND,677
2880,15669411,1,DIAMOND,644
2881,15789425,1,GOLD,964
2882,15570943,1,DIAMOND,352
2883,15685829,1,PLATINUM,936
2884,15721917,1,PLATINUM,286
2885,15776047,0,SILVER,475
2886,15716024,1,SILVER,491
2887,15675328,1,DIAMOND,599
2888,15604314,1,DIAMOND,425
2889,15658339,1,PLATINUM,504
2890,15630402,0,GOLD,365
2891,15689616,0,GOLD,287
2892,15774224,1,GOLD,583
2893,15701291,1,SILVER,319
2894,15719606,0,GOLD,971
2895,15644119,1,DIAMOND,241
2896,15646859,1,DIAMOND,801
2897,15606836,0,PLATINUM,324
2898,15664150,1,GOLD,940
2899,15624510,1,DIAMOND,457
2900,15810944,1,PLATINUM,481
2901,15668575,0,PLATINUM,410
2902,15603246,1,GOLD,539
2903,15804002,1,PLATINUM,459
2904,15728773,1,GOLD,845
2905,15598044,1,GOLD,917
2906,15694829,0,PLATINUM,772
2907,15600575,1,DIAMOND,340
2908,15727311,1,GOLD,725
2909,15570769,1,SILVER,366
2910,15606274,1,GOLD,890
2911,15746139,0,PLATINUM,640
2912,15704987,1,SILVER,673
2913,15628972,1,SILVER,896
2914,15697686,1,SILVER,598
2915,15733883,0,SILVER,223
2916,15617482,1,GOLD,980
2917,15704583,1,GOLD,327
2918,15621083,1,DIAMOND,687
2919,15649487,1,GOLD,502
2920,15736760,0,SILVER,641
2921,15714658,1,PLATINUM,348
2922,15599081,1,GOLD,633
2923,15705113,0,GOLD,449
2924,15631159,1,GOLD,710
2925,15792818,1,PLATINUM,662
2926,15633531,1,GOLD,860
2927,15744529,1,SILVER,960
2928,15669656,1,DIAMOND,782
2929,15581198,1,DIAMOND,749
2930,15729054,1,DIAMOND,520
2931,15573452,1,DIAMOND,809
2932,15776733,1,PLATINUM,705
2933,15724858,1,GOLD,746
2934,15713144,1,GOLD,950
2935,15690188,1,SILVER,715
2936,15689425,1,SILVER,594
2937,15671766,1,SILVER,785
2938,15782806,1,DIAMOND,319
2939,15764419,1,GOLD,480
2940,15591915,0,GOLD,285
2941,15772798,1,DIAMOND,979
2942,15792008,0,SILVER,554
2943,15715541,1,SILVER,988
2944,15639277,0,DIAMOND,911
2945,15798850,1,PLATINUM,722
2946,15776348,0,GOLD,812
2947,15727696,1,GOLD,638
2948,15793813,0,SILVER,275
2949,15694395,0,SILVER,271
2950,15764195,1,PLATINUM,377
2951,15744919,1,DIAMOND,763
2952,15671655,1,DIAMOND,647
2953,15654901,1,SILVER,800
2954,15649136,1,GOLD,489
2955,15775562,1,DIAMOND,290
2956,15807481,1,SILVER,800
2957,15642885,1,SILVER,630
2958,15789109,1,GOLD,875
2959,15814004,0,DIAMOND,885
2960,15673619,1,SILVER,451
2961,15595135,1,PLATINUM,977
2962,15583681,1,GOLD,468
2963,15605000,1,GOLD,230
2964,15718071,0,SILVER,629
2965,15679760,0,DIAMOND,804
2966,15654574,1,PLATINUM,941
2967,15577178,1,DIAMOND,351
2968,15595324,0,GOLD,778
2969,15756932,1,PLATINUM,291
2970,15726358,0,DIAMOND,742
2971,15595228,0,SILVER,666
2972,15782530,1,PLATINUM,691
2973,15592877,1,GOLD,351
2974,15651983,1,DIAMOND,658
2975,15746737,1,PLATINUM,558
2976,15774179,1,SILVER,701
2977,15667265,1,GOLD,797
2978,15655123,1,PLATINUM,661
2979,15595917,0,DIAMOND,778
2980,15668385,1,SILVER,716
2981,15709476,1,GOLD,252
2982,15711218,1,PLATINUM,346
2983,15798659,1,PLATINUM,989
2984,15663939,1,DIAMOND,249
2985,15694946,1,DIAMOND,569
2986,15631912,1,PLATINUM,938
2987,15768816,1,PLATINUM,628
2988,15682268,0,SILVER,244
2989,15684801,1,DIAMOND,334
2990,15636428,1,SILVER,919
2991,15809823,0,SILVER,894
2992,15699284,1,DIAMOND,475
2993,15786993,0,DIAMOND,527
2994,15709441,1,DIAMOND,949
2995,15710257,0,DIAMOND,650
2996,15582492,1,PLATINUM,989
2997,15575694,1,PLATINUM,632
2998,15756820,0,DIAMOND,961
2999,15766289,1,PLATINUM,627
3000,15593014,0,PLATINUM,590
3001,15584545,0,DIAMOND,712
3002,15675949,1,DIAMOND,678
3003,15672091,0,GOLD,240
3004,15801658,0,GOLD,432
3005,15706185,1,PLATINUM,281
3006,15789863,1,GOLD,913
3007,15720943,1,DIAMOND,727
3008,15697997,0,SILVER,342
3009,15665416,0,GOLD,644
3010,15660200,1,SILVER,275
3011,15619653,1,GOLD,354
3012,15773447,1,DIAMOND,268
3013,15739160,1,GOLD,623
3014,15689237,1,PLATINUM,346
3015,15679297,1,GOLD,642
3016,15591433,1,GOLD,840
3017,15642725,0,SILVER,543
3018,15701962,1,SILVER,768
3019,15811613,1,DIAMOND,367
3020,15741049,1,GOLD,488
3021,15724423,0,PLATINUM,670
3022,15574305,1,GOLD,883
3023,15678168,1,DIAMOND,983
3024,15697020,1,GOLD,244
3025,15610801,0,DIAMOND,946
3026,15745232,1,SILVER,500
3027,15722758,0,SILVER,270
3028,15792102,0,SILVER,879
3029,15675185,1,SILVER,980
3030,15801247,1,PLATINUM,798
3031,15725660,0,DIAMOND,381
3032,15638963,1,PLATINUM,333
3033,15800061,1,PLATINUM,284
3034,15578006,1,GOLD,542
3035,15668504,1,SILVER,676
3036,15687491,0,SILVER,847
3037,15610403,1,GOLD,748
3038,15741094,1,PLATINUM,931
3039,15807909,1,PLATINUM,743
3040,15666141,1,DIAMOND,596
3041,15617134,1,GOLD,756
3042,15783029,1,GOLD,303
3043,15622833,0,DIAMOND,349
3044,15746422,1,DIAMOND,360
3045,15750839,1,PLATINUM,595
3046,15749130,1,PLATINUM,281
3047,15779862,0,SILVER,879
3048,15767871,1,DIAMOND,354
3049,15679651,1,GOLD,412
3050,15576219,1,GOLD,294
3051,15699247,1,PLATINUM,430
3052,15619087,1,SILVER,876
3053,15605327,1,SILVER,680
3054,15610140,1,PLATINUM,498
3055,15791174,0,GOLD,409
3056,15602373,1,DIAMOND,223
3057,15762605,1,GOLD,673
3058,15598840,1,GOLD,302
3059,15744279,1,GOLD,743
3060,15670619,0,PLATINUM,970
3061,15599533,1,SILVER,271
3062,15757837,1,SILVER,882
3063,15697574,1,SILVER,645
3064,15578738,1,SILVER,484
3065,15762228,1,GOLD,606
3066,15614827,1,GOLD,759
3067,15789815,1,PLATINUM,868
3068,15579781,1,GOLD,662
3069,15587013,1,GOLD,283
3070,15570932,1,SILVER,817
3071,15794661,1,DIAMOND,787
3072,15581654,0,GOLD,856
3073,15644296,1,SILVER,814
3074,15614420,1,GOLD,584
3075,15609653,1,DIAMOND,704
3076,15594577,1,GOLD,570
3077,15584114,1,GOLD,274
3078,15673367,1,SILVER,479
3079,15685576,1,DIAMOND,823
3080,15774727,0,PLATINUM,276
3081,15694288,1,GOLD,306
3082,15603319,0,PLATINUM,248
3083,15759066,1,SILVER,853
3084,15814816,1,SILVER,977
3085,15724402,1,SILVER,417
3086,15571059,1,SILVER,505
3087,15674206,1,SILVER,655
3088,15715160,1,DIAMOND,877
3089,15730448,1,GOLD,933
3090,15662067,1,GOLD,413
3091,15779581,0,PLATINUM,263
3092,15662901,0,SILVER,436
3093,15689751,0,DIAMOND,569
3094,15667742,0,GOLD,395
3095,15738448,0,DIAMOND,425
3096,15680243,1,DIAMOND,391
3097,15745083,0,DIAMOND,422
3098,15708228,1,GOLD,709
3099,15628523,1,PLATINUM,449
3100,15708196,1,PLATINUM,628
3101,15735549,1,GOLD,275
3102,15809347,1,DIAMOND,600
3103,15660866,1,SILVER,956
3104,15766609,1,SILVER,989
3105,15654230,1,GOLD,537
3106,15794566,1,PLATINUM,772
3107,15800890,1,DIAMOND,802
3108,15697424,1,SILVER,851
3109,15724536,1,SILVER,451
3110,15735878,0,DIAMOND,252
3111,15707596,1,PLATINUM,562
3112,15657163,1,DIAMOND,320
3113,15622478,1,DIAMOND,448
3114,15779529,1,PLATINUM,479
3115,15636023,1,DIAMOND,298
3116,15582066,1,DIAMOND,699
3117,15666675,1,GOLD,674
3118,15732987,0,GOLD,592
3119,15789432,1,GOLD,268
3120,15663161,0,DIAMOND,338
3121,15694879,1,SILVER,469
3122,15593715,1,PLATINUM,610
3123,15575002,1,PLATINUM,439
3124,15622171,1,PLATINUM,270
3125,15795224,1,DIAMOND,790
3126,15685346,1,PLATINUM,253
3127,15691808,1,DIAMOND,421
3128,15721007,0,GOLD,658
3129,15794253,0,PLATINUM,424
3130,15694453,1,SILVER,404
3131,15813113,1,PLATINUM,675
3132,15614187,0,PLATINUM,693
3133,15619407,1,PLATINUM,358
3134,15646227,1,DIAMOND,635
3135,15660541,1,GOLD,325
3136,15753874,0,PLATINUM,992
3137,15617877,1,DIAMOND,430
3138,15772073,1,PLATINUM,495
3139,15701537,1,DIAMOND,858
3140,15736228,1,SILVER,897
3141,15780572,1,DIAMOND,739
3142,15769596,0,SILVER,993
3143,15586996,0,DIAMOND,733
3144,15722061,1,DIAMOND,222
3145,15638003,0,PLATINUM,564
3146,15775590,0,DIAMOND,910
3147,15730688,1,GOLD,519
3148,15753102,1,SILVER,238
3149,15810075,1,DIAMOND,912
3150,15723373,1,DIAMOND,531
3151,15795298,0,SILVER,940
3152,15584320,0,DIAMOND,408
3153,15724161,1,GOLD,444
3154,15750056,1,DIAMOND,739
3155,15609637,0,PLATINUM,749
3156,15794493,1,GOLD,652
3157,15569641,1,SILVER,235
3158,15815236,0,DIAMOND,626
3159,15811177,1,GOLD,906
3160,15680587,1,SILVER,675
3161,15672821,1,SILVER,916
3162,15767681,0,DIAMOND,568
3163,15600379,0,SILVER,252
3164,15801336,1,DIAMOND,381
3165,15721592,1,PLATINUM,837
3166,15581282,1,SILVER,283
3167,15746203,0,GOLD,697
3168,15583137,1,PLATINUM,358
3169,15680752,1,SILVER,448
3170,15688172,1,GOLD,314
3171,15791373,0,DIAMOND,983
3172,15589449,1,GOLD,688
3173,15692819,0,GOLD,274
3174,15727467,1,SILVER,901
3175,15734312,1,DIAMOND,446
3176,15764604,1,SILVER,290
3177,15613014,1,DIAMOND,941
3178,15759684,0,GOLD,875
3179,15609669,1,SILVER,339
3180,15685536,1,SILVER,712
3181,15750447,1,DIAMOND,599
3182,15663249,1,PLATINUM,506
3183,15638646,1,DIAMOND,946
3184,15734161,1,PLATINUM,748
3185,15631070,1,SILVER,887
3186,15761950,1,PLATINUM,510
3187,15649668,1,DIAMOND,407
3188,15713912,0,GOLD,229
3189,15586757,1,SILVER,451
3190,15596522,1,PLATINUM,498
3191,15625395,1,PLATINUM,446
3192,15760570,1,GOLD,676
3193,15566689,1,PLATINUM,259
3194,15725794,1,PLATINUM,219
3195,15673539,1,GOLD,979
3196,15705298,0,DIAMOND,267
3197,15675791,1,PLATINUM,975
3198,15747043,0,DIAMOND,928
3199,15736397,1,DIAMOND,487
3200,15678201,1,SILVER,842
3201,15720745,1,SILVER,907
3202,15637593,1,DIAMOND,543
3203,15598070,1,DIAMOND,696
3204,15787550,1,SILVER,489
3205,15603942,0,DIAMOND,899
3206,15733973,1,DIAMOND,366
3207,15596761,1,GOLD,850
3208,15652400,0,PLATINUM,321
3209,15717893,1,SILVER,641
3210,15622585,1,SILVER,988
3211,15733964,1,DIAMOND,582
3212,15753861,0,DIAMOND,873
3213,15747097,1,SILVER,927
3214,15594762,1,DIAMOND,511
3215,15667417,1,GOLD,269
3216,15684861,0,SILVER,233
3217,15742204,0,SILVER,664
3218,15623502,1,DIAMOND,850
3219,15774872,1,PLATINUM,839
3220,15611191,1,DIAMOND,254
3221,15674331,0,GOLD,546
3222,15619465,0,GOLD,347
3223,15575247,1,DIAMOND,706
3224,15695679,0,DIAMOND,995
3225,15713463,1,GOLD,936
3226,15785170,0,PLATINUM,442
3227,15796351,1,SILVER,701
3228,15639576,1,GOLD,550
3229,15693264,1,SILVER,574
3230,15589715,1,GOLD,770
3231,15769902,1,PLATINUM,521
3232,15587177,1,SILVER,621
3233,15814553,1,PLATINUM,840
3234,15601550,1,DIAMOND,301
3235,15664907,1,PLATINUM,590
3236,15612465,1,PLATINUM,451
3237,15810800,1,GOLD,726
3238,15665760,0,GOLD,476
3239,15588080,1,SILVER,420
3240,15776844,1,DIAMOND,931
3241,15717560,1,PLATINUM,548
3242,15629739,1,DIAMOND,467
3243,15729908,0,PLATINUM,329
3244,15716781,0,DIAMOND,458
3245,15646936,1,GOLD,378
3246,15768151,0,DIAMOND,764
3247,15579212,1,GOLD,523
3248,15721835,1,PLATINUM,740
3249,15800515,1,DIAMOND,595
3250,15591279,0,SILVER,350
3251,15587419,0,PLATINUM,294
3252,15750335,1,PLATINUM,721
3253,15699619,1,SILVER,990
3254,15606472,1,GOLD,822
3255,15778368,1,DIAMOND,662
3256,15671387,0,GOLD,889
3257,15573926,0,PLATINUM,692
3258,15709183,1,PLATINUM,887
3259,15577514,1,DIAMOND,233
3260,15778830,1,DIAMOND,647
3261,15768072,0,DIAMOND,878
3262,15768293,1,GOLD,705
3263,15654456,0,GOLD,527
3264,15807525,1,GOLD,348
3265,15574372,1,SILVER,566
3266,15671249,1,SILVER,332
3267,15779744,1,SILVER,498
3268,15624755,1,PLATINUM,361
3269,15611430,1,GOLD,439
3270,15774744,1,GOLD,334
3271,15629885,1,SILVER,782
3272,15708791,0,PLATINUM,226
3273,15793890,1,GOLD,296
3274,15646091,1,DIAMOND,615
3275,15596984,1,PLATINUM,427
3276,15800215,0,GOLD,399
3277,15577806,1,GOLD,322
3278,15749381,1,DIAMOND,696
3279,15683758,1,PLATINUM,355
3280,15670615,1,GOLD,932
3281,15715622,0,GOLD,552
3282,15707634,1,PLATINUM,236
3283,15806901,1,PLATINUM,857
3284,15775335,1,DIAMOND,488
3285,15724150,1,GOLD,935
3286,15627220,0,SILVER,730
3287,15672330,0,GOLD,246
3288,15668521,1,DIAMOND,502
3289,15807837,1,DIAMOND,663
3290,15592570,1,DIAMOND,359
3291,15748589,1,GOLD,341
3292,15635893,1,PLATINUM,846
3293,15757632,1,DIAMOND,754
3294,15691863,1,DIAMOND,254
3295,15706071,0,PLATINUM,654
3296,15654296,1,SILVER,933
3297,15755018,1,SILVER,865
3298,15594041,1,PLATINUM,308
3299,15670587,1,PLATINUM,837
3300,15724527,1,SILVER,941
3301,15801904,1,PLATINUM,658
3302,15658195,1,GOLD,360
3303,15630113,1,GOLD,391
3304,15784320,1,SILVER,621
3305,15676513,1,DIAMOND,448
3306,15574072,1,SILVER,765
3307,15633854,1,DIAMOND,428
3308,15618566,1,PLATINUM,739
3309,15733014,0,SILVER,691
3310,15753343,1,GOLD,496
3311,15746076,1,DIAMOND,295
3312,15608226,1,DIAMOND,842
3313,15605684,1,PLATINUM,951
3314,15638988,1,SILVER,335
3315,15628767,1,GOLD,961
3316,15737977,0,SILVER,430
3317,15758116,1,GOLD,580
3318,15575119,1,PLATINUM,858
3319,15625126,1,SILVER,327
3320,15567114,0,SILVER,873
3321,15672242,0,GOLD,264
3322,15681327,1,SILVER,456
3323,15802585,1,SILVER,911
3324,15740630,1,SILVER,546
3325,15815420,0,SILVER,801
3326,15711468,1,GOLD,718
3327,15799626,0,PLATINUM,683
3328,15659325,1,GOLD,332
3329,15651352,1,DIAMOND,339
3330,15684925,0,GOLD,452
3331,15657439,1,PLATINUM,739
3332,15574122,0,DIAMOND,703
3333,15720508,0,GOLD,386
3334,15599078,1,GOLD,569
3335,15702300,0,GOLD,962
3336,15660735,1,SILVER,644
3337,15671390,1,GOLD,876
3338,15647385,0,DIAMOND,806
3339,15739223,1,DIAMOND,739
3340,15631305,1,PLATINUM,252
3341,15809263,1,PLATINUM,790
3342,15640866,0,PLATINUM,253
3343,15775663,1,DIAMOND,856
3344,15631800,0,DIAMOND,972
3345,15654292,1,GOLD,860
3346,15648320,1,DIAMOND,226
3347,15726747,0,GOLD,945
3348,15694510,0,SILVER,917
3349,15572291,0,PLATINUM,465
3350,15603465,1,PLATINUM,511
3351,15685628,0,DIAMOND,301
3352,15792729,1,SILVER,724
3353,15767414,1,GOLD,675
3354,15568044,1,GOLD,573
3355,15751333,0,SILVER,463
3356,15623062,1,PLATINUM,809
3357,15713621,1,DIAMOND,402
3358,15670668,0,PLATINUM,298
3359,15750638,0,SILVER,711
3360,15747878,1,DIAMOND,457
3361,15726796,1,SILVER,962
3362,15754952,0,PLATINUM,558
3363,15652192,0,SILVER,497
3364,15681924,1,PLATINUM,747
3365,15763544,0,SILVER,382
3366,15764431,1,PLATINUM,586
3367,15684010,1,PLATINUM,947
3368,15648881,0,SILVER,783
3369,15733303,1,SILVER,556
3370,15643294,1,PLATINUM,708
3371,15749905,1,PLATINUM,625
3372,15625175,0,GOLD,375
3373,15643967,0,PLATINUM,822
3374,15578251,1,SILVER,499
3375,15772573,0,PLATINUM,708
3376,15733234,1,GOLD,852
3377,15721582,1,DIAMOND,748
3378,15628219,1,GOLD,413
3379,15571302,1,DIAMOND,712
3380,15637178,1,PLATINUM,589
3381,15601184,1,SILVER,679
3382,15629511,1,PLATINUM,315
3383,15570629,1,GOLD,766
3384,15665766,0,DIAMOND,428
3385,15693732,1,PLATINUM,826
3386,15765982,1,GOLD,750
3387,15582016,1,GOLD,224
3388,15798024,1,SILVER,768
3389,15588622,1,SILVER,933
3390,15724863,1,GOLD,970
3391,15618213,1,DIAMOND,929
3392,15780411,0,SILVER,909
3393,15725429,1,SILVER,357
3394,15600626,1,PLATINUM,834
3395,15668460,1,GOLD,824
3396,15576263,1,DIAMOND,758
3397,15720354,1,DIAMOND,759
3398,15691624,1,GOLD,796
3399,15793196,0,GOLD,498
3400,15633352,1,GOLD,559
3401,15750874,1,SILVER,225
3402,15588923,1,SILVER,947
3403,15715745,1,DIAMOND,881
3404,15611800,1,GOLD,513
3405,15576928,1,PLATINUM,554
3406,15793693,1,GOLD,647
3407,15581252,1,SILVER,434
3408,15797760,1,GOLD,462
3409,15790564,1,PLATINUM,583
3410,15593736,0,GOLD,911
3411,15595937,0,SILVER,770
3412,15815628,0,SILVER,436
3413,15782802,1,SILVER,480
3414,15627412,1,SILVER,405
3415,15734609,1,DIAMOND,398
3416,15710689,0,SILVER,783
3417,15565806,0,PLATINUM,396
3418,15815530,0,DIAMOND,240
3419,15632272,1,PLATINUM,522
3420,15684103,1,PLATINUM,664
3421,15654519,1,GOLD,442
3422,15767722,1,DIAMOND,694
3423,15654346,1,PLATINUM,606
3424,15660147,1,GOLD,606
3425,15814998,0,SILVER,378
3426,15802207,1,PLATINUM,505
3427,15658668,0,GOLD,242
3428,15715079,1,SILVER,495
3429,15570360,0,PLATINUM,757
3430,15674678,0,DIAMOND,978
3431,15780925,1,GOLD,446
3432,15688193,0,GOLD,928
3433,15778219,1,SILVER,426
3434,15696514,1,DIAMOND,749
3435,15712303,1,GOLD,273
3436,15719090,1,GOLD,366
3437,15735632,1,SILVER,681
3438,15619436,0,SILVER,790
3439,15722404,1,PLATINUM,842
3440,15662063,1,DIAMOND,452
3441,15745605,1,SILVER,691
3442,15636658,1,SILVER,933
3443,15784130,1,PLATINUM,690
3444,15606755,1,SILVER,666
3445,15801699,1,DIAMOND,557
3446,15784097,1,PLATINUM,965
3447,15764654,1,PLATINUM,245
3448,15612092,1,PLATINUM,311
3449,15610903,1,PLATINUM,797
3450,15705777,1,DIAMOND,890
3451,15661936,1,SILVER,904
3452,15700864,1,DIAMOND,324
3453,15722965,1,DIAMOND,789
3454,15737521,0,DIAMOND,923
3455,15814465,1,SILVER,615
3456,15580988,1,DIAMOND,466
3457,15789974,0,PLATINUM,621
3458,15713370,0,DIAMOND,382
3459,15748673,0,GOLD,281
3460,15754919,0,PLATINUM,826
3461,15641662,0,DIAMOND,849
3462,15813422,1,SILVER,456
3463,15713596,0,DIAMOND,398
3464,15791216,1,DIAMOND,448
3465,15689031,1,GOLD,231
3466,15763704,0,DIAMOND,708
3467,15631339,1,PLATINUM,397
3468,15771509,0,DIAMOND,929
3469,15769586,1,PLATINUM,679
3470,15656096,1,GOLD,795
3471,15585280,0,SILVER,984
3472,15743582,1,PLATINUM,627
3473,15761692,0,SILVER,394
3474,15627840,0,GOLD,361
3475,15778861,0,SILVER,605
3476,15770554,1,DIAMOND,311
3477,15806956,0,DIAMOND,585
3478,15701908,1,SILVER,253
3479,15736990,1,GOLD,348
3480,15743714,1,GOLD,748
3481,15807993,1,GOLD,375
3482,15644686,1,PLATINUM,929
3483,15677377,1,PLATINUM,701
3484,15626412,1,GOLD,351
3485,15643679,1,GOLD,827
3486,15728456,1,PLATINUM,756
3487,15630661,1,PLATINUM,386
3488,15734044,0,DIAMOND,281
3489,15705001,1,DIAMOND,620
3490,15809817,0,SILVER,602
3491,15809137,0,DIAMOND,791
3492,15751593,1,SILVER,448
3493,15626491,0,SILVER,892
3494,15765461,1,DIAMOND,980
3495,15568120,1,SILVER,395
3496,15787161,1,GOLD,290
3497,15812324,1,SILVER,620
3498,15588944,0,SILVER,343
3499,15694253,0,SILVER,665
3500,15759566,1,SILVER,957
3501,15675675,1,DIAMOND,946
3502,15802060,0,DIAMOND,905
3503,15660505,1,DIAMOND,287
3504,15782630,0,SILVER,742
3505,15700710,0,SILVER,645
3506,15742834,1,PLATINUM,391
3507,15806511,0,SILVER,797
3508,15608166,1,GOLD,860
3509,15614230,1,DIAMOND,353
3510,15729958,1,SILVER,472
3511,15800814,1,DIAMOND,636
3512,15674727,1,DIAMOND,498
3513,15657779,1,GOLD,768
3514,15801395,0,DIAMOND,522
3515,15757911,0,SILVER,691
3516,15665340,0,SILVER,937
3517,15787151,1,SILVER,577
3518,15757821,0,GOLD,371
3519,15600688,0,GOLD,225
3520,15594878,1,PLATINUM,605
3521,15569248,1,GOLD,870
3522,15812706,0,SILVER,900
3523,15645045,1,SILVER,268
3524,15766746,1,PLATINUM,525
3525,15700383,1,DIAMOND,231
3526,15632551,1,GOLD,626
3527,15795129,1,DIAMOND,888
3528,15650545,1,GOLD,317
3529,15612769,1,SILVER,963
3530,15710853,1,GOLD,776
3531,15623712,1,GOLD,791
3532,15653251,0,DIAMOND,608
3533,15755077,1,GOLD,607
3534,15808557,0,PLATINUM,583
3535,15614687,1,PLATINUM,277
3536,15626882,1,DIAMOND,579
3537,15748034,1,DIAMOND,342
3538,15632324,1,SILVER,280
3539,15761023,1,GOLD,646
3540,15761453,1,PLATINUM,905
3541,15646726,0,GOLD,333
3542,15637169,1,GOLD,241
3543,15636024,1,SILVER,489
3544,15801218,0,GOLD,229
3545,15642655,1,GOLD,462
3546,15690130,0,PLATINUM,929
3547,15653753,1,SILVER,237
3548,15641359,0,DIAMOND,730
3549,15776827,0,DIAMOND,890
3550,15647725,1,PLATINUM,716
3551,15648455,1,GOLD,531
3552,15580629,1,GOLD,359
3553,15730161,1,DIAMOND,779
3554,15626612,1,DIAMOND,417
3555,15662865,0,SILVER,374
3556,15629094,1,GOLD,711
3557,15651823,1,SILVER,289
3558,15594827,0,PLATINUM,674
3559,15786392,0,SILVER,318
3560,15727353,1,PLATINUM,602
3561,15733777,0,DIAMOND,681
3562,15614302,1,DIAMOND,409
3563,15723263,1,DIAMOND,715
3564,15687270,0,PLATINUM,973
3565,15803121,0,PLATINUM,530
3566,15598700,0,SILVER,608
3567,15741875,0,PLATINUM,367
3568,15631709,1,SILVER,788
3569,15672970,0,PLATINUM,245
3570,15761670,1,PLATINUM,680
3571,15706005,1,DIAMOND,410
3572,15790336,1,DIAMOND,856
3573,15754267,0,DIAMOND,342
3574,15791988,1,GOLD,775
3575,15683375,1,SILVER,459
3576,15625151,0,DIAMOND,909
3577,15635285,1,GOLD,356
3578,15574296,1,DIAMOND,277
3579,15711618,1,DIAMOND,565
3580,15670943,1,GOLD,717
3581,15634359,1,PLATINUM,391
3582,15586629,1,SILVER,241
3583,15588461,1,GOLD,656
3584,15773221,1,SILVER,270
3585,15664227,0,GOLD,340
3586,15741745,1,SILVER,411
3587,15652626,1,GOLD,712
3588,15599410,1,SILVER,672
3589,15571958,1,DIAMOND,636
3590,15785406,0,DIAMOND,731
3591,15687884,0,DIAMOND,276
3592,15621685,1,SILVER,503
3593,15628886,1,DIAMOND,809
3594,15699325,0,GOLD,291
3595,15578369,1,PLATINUM,910
3596,15654156,1,PLATINUM,659
3597,15707199,0,SILVER,309
3598,15671630,1,DIAMOND,547
3599,15632079,1,GOLD,390
3600,15767921,1,DIAMOND,776
3601,15573599,0,DIAMOND,844
3602,15747208,1,SILVER,343
3603,15582762,1,DIAMOND,965
3604,15772528,1,DIAMOND,803
3605,15755798,0,DIAMOND,692
3606,15788683,1,DIAMOND,300
3607,15616922,1,DIAMOND,671
3608,15771855,0,PLATINUM,897
3609,15601873,1,SILVER,784
3610,15657868,1,DIAMOND,460
3611,15711716,1,SILVER,796
3612,15734246,0,GOLD,261
3613,15792151,1,PLATINUM,413
3614,15770159,1,GOLD,644
3615,15747649,1,SILVER,769
3616,15639357,0,DIAMOND,621
3617,15738907,1,SILVER,703
3618,15663446,1,DIAMOND,510
3619,15750867,1,DIAMOND,865
3620,15715939,1,SILVER,506
3621,15763806,1,PLATINUM,667
3622,15637993,1,SILVER,458
3623,15720338,1,PLATINUM,564
3624,15627162,1,SILVER,551
3625,15596710,0,SILVER,892
3626,15781678,1,GOLD,397
3627,15634968,1,SILVER,792
3628,15609475,1,PLATINUM,668
3629,15573319,0,SILVER,738
3630,15738291,0,PLATINUM,759
3631,15782456,0,GOLD,717
3632,15794841,1,PLATINUM,585
3633,15684696,1,PLATINUM,440
3634,15629846,1,SILVER,265
3635,15674442,0,DIAMOND,874
3636,15571689,1,PLATINUM,798
3637,15730469,0,GOLD,992
3638,15809320,1,DIAMOND,408
3639,15684367,0,GOLD,506
3640,15793049,1,SILVER,813
3641,15603665,1,GOLD,492
3642,15613623,1,GOLD,395
3643,15569572,1,PLATINUM,499
3644,15698791,1,PLATINUM,873
